text,user,location,genre,sentiment
USING GELOREVOICE TODAY TO KEEP MY VOICE IN SHAPE BEEN TRACKING LOTS OF VOCALS FOR MY NEW SONGS  singersongwriter popsongs POPMUSIC NewMusic NewMusicAlert Goodmusic GoodVibes musicislife musician AppleMusic SPOTIFYPLAYLIST ,musicfromn0va,,pop,0.13636363636363635
USING GELOREVOICE TODAY TO KEEP MY VOICE IN SHAPE BEEN TRACKING LOTS OF VOCALS FOR MY NEW SONGS gelorevoiceuk  singersongwriter popsongs popmusic newmusic newmusicalert goodmusic goodvibes musicismylife ,musicfromn0va,,pop,0.13636363636363635
The Supremes photographed by Art Shay in 1965 artshay supremes thesupremes musichistorycorner popmusic motown detroit dianaross florenceballard marywilson 60s 60sstyle 60smusic sixties randbmusic photography photographer americanphotographer rockphotos ,simbarr,New Bedford MA,pop,0.0
New video by 1MILLION Dance Studio Title  Chris Brown Young Thug  City Girls  Jerri Coo Choreography 1MILLIONDanceStudio musicvideo newmusic song livemusic dance music love dj pop popmusic ,YourAnonOn,𝙼𝚘𝚛𝚘𝚌𝚌𝚘      ,pop,0.24545454545454545
Listen in 22 days The countdown begins Lets continue on this journey  ——————————————— Visit  For my music visit  ——————————————— musicproduction musican popmusic ,jldivinci,Texas USA,pop,0.0
New dj mix is up  listen to session 52 ft The Jackson 5 Mariah Carey amp Lil Mosey at  popmusic hiphop ,beatmatchcity,Boston MA,pop,0.13636363636363635
Two days  NewMusic PopMusic Pop Love WrongPlaces TurnMyPillowToTheColdSide Awal Spotify AppleMusic iTunes GooglePlay AmazonMusic Cardiff Wales EP NewMusicFriday Playlists ListenNow PreOrder UnsignedArtist SongWriter ,owainfelstead,On a rooftop,pop,0.5
I met a girl crazy for me popmusic,BuffetGates,,pop,-0.6
Take a break and play the popmusic quiz  Madonna U2 Elvis Extravaganza,MusicIqQuiz,,pop,0.0
ICYMI This weeks popquiz is live now 20 questions on UK hits from the 50s to the 2020s How many will you get this week musicquiz popmusic quiz quiztime popmaster ,welchwords,London,pop,0.3181818181818182
ICYMI This weeks popquiz is live now 20 questions on UK hits from the 50s to the 2020s How many will you get this week musicquiz popmusic quiz quiztime popmaster ,pawwow,Catford London,pop,0.3181818181818182
Emerging pop artist  talks good days and bad days individuality musical highlights and her latest release Confetti  via  NewMusic interview popmusic mustread,NijiMusicAlerts,Global,pop,0.12500000000000003
Emerging pop artist  talks good days and bad days individuality musical highlights and her latest release Confetti  via  NewMusic interview popmusic mustread,NijiMagazine,Global,pop,0.12500000000000003
Discover this powerful emotional mesmerizing voice great songs and unique sound of the exceptional artist  Lebanese RockMusic pioneer and HumanitarianActivist     SingerSongwriter PopMusic ,ThomasVitins,Brummana Lebanon,pop,0.4059523809523809
nowplaying Club At The End Of The Street  Elton John · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.0
AI cant write pop songs But it is transforming pop music by   machinelearning flowmachines popmusic countrymusic ,agsocialmedia,Europe  North America  Asia,pop,0.0
Singer and musicproducer Reader has released her new summer jam Say It Like You Mean It  Pop popmusic ,ExitThroughSnd,,pop,-0.08806818181818182
Melic Moon has made headway in the pop genre with incredibly crafted and deftly composed number Natural Thing on Spotify popmusic MelicMoon UndergroundRecordingCo   ,thetunesclub,,pop,0.5333333333333333
 presents his latest popular track Biggad Go check out this song now  • • Ziiki vickychidana biggad haryanvimusic newmusic haryanvisingers popmusic hitsongs hitmusic singers JaiHind WednesdayWisdom ,ZiikiMedia,,pop,0.55
Im happy with my experience amp June 26th June NewMusic UpcomingReleases upcomingartist heartbreak headache POPMUSIC EP audiomack,IceMike05,Warrenton GA,pop,0.8
You know what be super flippin sick  and  teaming up and educating our children through music What kid wouldnt watch that cartoon  kartoonchannel gnus gnus teaching TEACHers POPMUSIC winning,JonathanMikuls1,,pop,0.03968253968253967
nowplaying Little Bit Of Love  JP Cooper · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.15625
GoodNight Star Peeps never be  Afraid  to love   JimmyRobertsJrob Space worldwar3 SciFi Fantasy blues Lover cinema trending disney disneyland disneyworld Avengers marvel indiemusic indieartist pop popmusic rock bluesrock,JimmyRobertsTS,Nashville TN,pop,-0.04999999999999999
That  Starship  belongs to this SpaceCowboy   JimmyRobertsJrob Space SpaceShip worldwar3 ScienceFiction SciFi Fantasy Lover cinema trending disney disneyland disneyworld Avengers marvel indiemusic indieartist blues pop popmusic,JimmyRobertsTS,Nashville TN,pop,0.0
Someone says about me  I know Him Me  Seriously            Playdate melaniemartinez playdatevedio vedio popmusic music love happiness share live laugh forgiveness vision bollywood ,saranshp14,Bhopal India,pop,0.2606060606060606
Where is my  SuperWoman   JimmyRobertsJrob SuperGirl SuperMan worldwar3 Lover SciFi Fantasy cinema film trending disney disneyland disneyworld SpiderMan Avengers marvel indiemusic indieartist LasVegas pop popmusic popculture,JimmyRobertsTS,Nashville TN,pop,0.0
Ever add a song and forget you added it and say to yourself  wow I have a good taste in music music rap POPMUSIC Listen AppleMusic SPOTIFYPLAYLIST,publicvoice0,,pop,0.39999999999999997
Im still a lonely  SuperMan   JimmyRobertsJrob SuperGirl SuperWoman worldwar3 Lover SciFi Fantasy cinema film trending disney disneyland disneyworld Avengers marvel indiemusic indieartist LasVegas pop popmusic popculture,JimmyRobertsTS,Nashville TN,pop,-0.09999999999999998
Someone about me  I Know Him  Me  Really            Playdate Vedio Bollywood melaniemartinez popmusic music playdatevedio love laugh live happiness sound jb believer kindness share ,saranshp14,Bhopal India,pop,0.37272727272727274
Its a good night to walk that  Backstreet   JimmyRobertsJrob Noir Lover Cinema trending disney disneyland disneyworld indiemusic indieartist indieradio nashville Avengers singer pop popmusic popculture LasVegas marvel,JimmyRobertsTS,Nashville TN,pop,0.7
Writing some lyrics Not easy     music newmusic songwriter songwriting lyrics popmusic rockmusic filmmusic newalbum inspiration composer writing songwriting singersongwriter guitar piano ,sylvainmarcotte,Between The Lines,pop,-0.21666666666666667
Yes  thats me   drums beats2dance danceeverybody youtubedrummer drumcover drumcovers PostMalone wow checkthisout hiphopmusic popmusic listentothis sharewiththefamily ,EDays000,Perth Western Australia,pop,0.1
 New Podcast Pop amp Top 40 New Music Mix June 2020 3  DJ Danny Cee on  alternative clean2019 dance dancemusic djdannycee electropop hiphop hits new party partymix partymusic pop popmusic radio rock top40 ,djdannycee1,Vacaville CA,pop,0.22727272727272727
Recording some guitar     music newmusic songwriter songwriting lyrics popmusic rockmusic filmmusic newalbum inspiration composer writing songwriting singersongwriter guitar piano ,sylvainmarcotte,Between The Lines,pop,0.0
A throwback awesome version of an old favorite The smooth as butter voice of  teams up with the funky  and friends Contrary to the song titleI can ABSOLUTELY go for this Enjoy it 80s POPMUSIC ,Flaherty6060,,pop,0.43333333333333335
Rolling Stone 1975 popculture popmusic 1970s ,DrPopCultureBG,Bowling Green OH,pop,0.0
nowplaying We Dont Talk Anymore Lash Remix  Charlie Puth ft Selena Gomez · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.0
 New Podcast 364th The Independent Music Show on  folk folkmusic independent indie indiemusic pop popmusic rock rockmusic ,isrrocks,Rt 66 and Around The World ,pop,0.03409090909090909
Watch How To Produce A Song Like Ariana Grande on YouTube   musicproduction POPMUSIC videos,LeeMay2k,In The Studio cooking,pop,0.0
It Happens Every Time Chris Trousdale Tribute  via  Almost 120K views This is awesome Keep sharing the fandom with the world DreamStreet christrousdale rip GoneButNeverForgotten downondreamstreet POPMUSIC,MadelynblueW,Orem UT,pop,1.0
         Two countrypop crossovers on that list I Hope and The Other Girl popmusic,bencohen85,,pop,-0.125
A lot happens when youre Traveling on this journey called life but one thing is certain we all go experience it Join me June 26 for a much needed experience NewAlbum NewMusic LilCo TeamCo PopMusic RandBMusic HipHopMusic PositiveVibes Singer Songwriter Rapper ,iLILCO,South Carolina,pop,0.20714285714285713
Coming Soon  Wandering Man trailer 1  stay tuned  JimmyRobertsJrob disney disneyland disneyworld indiemusic indieartist indieradio indiecountry countrymusic nashville Avengers singer pop popmusic rock LasVegas marvel,JimmyRobertsTS,Nashville TN,pop,0.0
  Rolling In The Deep  instapop pop popmusic popliric divas divaspop trecho trechosdemusicas culturapop gospelpopp poppostt legenda legendapop adele rollinginthedeep ,GospelPoPP,,pop,0.0
newmusic Listen to Odyssey by irach on SoundCloud  electronica electronicmusic musicproducer musicproduction popmusic pop hiphop chill chillout trance rave dance ,irachofficial,Lexington KY,pop,0.0
NowPlaying Into The Blue by ME on 11Tronix on  pop popmusic synthpop electronica electronicmusic indie indiemusic OnlineRadio ,wainscott1,london,pop,0.0
Orlandez calls the Makaveli album God like in Orlandezs Music Club Watch  2pac Makaveli Tupac TupacShakur DeathRowRecords ThugLife Strictly4MyNiggaz MeAgainstTheWorld AllEyezOnMe 7DayTheory HipHop Rap PopMusic PopCulture 2pacalypsenow ,OrlandezJohnson,Chickasha OK,pop,0.0
NowPlaying Ghosts by Dimaggio Jones on 11Tronix on  dance dancemusic synthpop pop popmusic synthwave electronica electronicmusic indie indiemusic OnlineRadio ,wainscott1,london,pop,0.0
 gives nostalgia with their singing of one of their hit singles Worldwide What remains to be your favorite BTR song HouseofColors BigTimeRush Worldwide Nickelodeon Music MusicNews POPMUSIC Culture Evolve ,HouseofColors,Established by Entré,pop,0.5
nowplaying Hungry Heart  Bruce Springsteen · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.0
An evening of Harry Styles Beyoncé and yes some Britney Spears too  popmusic drjimmypham djkatapilla  Los Angeles California ,JimmyTamHuyPham,Los Angeles CA,pop,0.0
Check out  on Audiomack  Over 300k total plays music Atlanta love covers POPMUSIC kpop rock electronicmusic audiomack,TreDRoss,Georgia,pop,0.25
Freddie Mercury Queen Montreux Swiss by  197722  Freddy Mercury Queen Montreux Swiss   freddiemercury QueenCollective queen montreuxriviera montreux Swiss zwitserland POPMUSIC music BohemianRhapsody,Evelien197722,Amsterdam Nederland,pop,0.0
NowPlaying Far From Home by  on 11Tronix on  pop popmusic dance dancemusic EDM house housemusic electronica electronicmusic DanceAnthems OnlineRadio ,wainscott1,london,pop,0.1
NowPlaying Here You Are by  on 11Tronix on  dubstep chillstep dance dancemusic EDM pop popmusic indie indiemusic electronica electronicmusic OnlineRadio ,wainscott1,london,pop,0.0
Sheetmusic Perfect by Ed Sheeran for String Quartet available on SheetMusicPlus violin viola violoncello cello strings stringquartet quartet popmusic music instrumental chambermusic weddingmusic EdSheeran   ,andyspiano,,pop,0.7
I changed the date because it will be to much it makes 2 songs in 8 days still relevant make my French rap song go to 50 views in YT rock rockmusic rockstar music pop popmusic deezer Spotify ,Amos296,France,pop,0.20000000000000004
A sneakpeak of Staring At Me Out June 19th PreSave it on Spotify linkinbio NewRelease music single ChillPop Electronica lovesong popmusic ,Syd3C,Utah USA,pop,-0.07142857142857142
 bandcampdiaries THANKYOU GUYS FOR THE REVIEW The Path is at 570 streams Lets get it to 1k guys spotify Danjul blogs music entertainment dreams reality popmusic  ,storyofdanjul,United States,pop,0.0
nowplaying Sadder Badder Cooler  Tove Lo · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.0
  an Indie RockPop band from Toronto JanesParty ChangeHerMind indie rock pop band music indierock indiepop indieband rockband popband indiemusic popmusic rockmusic Toronto Canada SNSG,SNSG,Montijo Portugal,pop,0.0
Check this fascinating artist Lebanese RockMusic pioneer amp HumanitarianActivist  Listen to her song Desire    SingerSongwriter RockStar PopMusic ,ThomasVitins,Brummana Lebanon,pop,0.7
Watch s beautiful artistic MusicVideos the first Lebanese artist on MTV    SingerSongwriter SingerSongwriter RockMusic PopMusic ,ThomasVitins,Brummana Lebanon,pop,0.4777777777777778
Check this fascinating artist Lebanese RockMusic pioneer amp HumanitarianActivist  Listen to her song Shine    SingerSongwriter RockStar PopMusic ,ThomasVitins,Brummana Lebanon,pop,0.7
Orlandez talks the Makaveli album in Orlandezs Music Club Watch  2pac Makaveli Tupac TupacShakur DeathRowRecords ThugLife Strictly4MyNiggaz MeAgainstTheWorld AllEyezOnMe 7DayTheory HipHop Rap Music PopMusic PopCulture 2pacalypsenow ,OrlandezJohnson,Chickasha OK,pop,0.0
  Flawless  instapop pop popmusic popliric divas divaspop trecho trechosdemusicas culturapop gospelpopp poppostt legenda legendapop Beyonce flawless ,GospelPoPP,,pop,1.0
NowPlaying Goodnight Song by  on USbased Radio Creme Brulee Listen online   popmusic tearsforfears onlineradio 90smusic 90s 90smusicrocks ,rcremebrulee,New York NY,pop,0.0
6ix9ine The Rat found hiding in strangers trash can Watch  6ix9ine Treway Tekashi6ix9ine Tekashi HipHop Rap Music Entertainment PopCulture PopMusic 10KProjects Comedy Parody Rat Possum Opossum Animal ,OrlandezJohnson,Chickasha OK,pop,0.0
  Break My heart  instapop pop popmusic popliric divas divaspop trecho trechosdemusicas culturapop gospelpopp poppostt legenda legendapop dualipa breakmyheart ,GospelPoPP,,pop,0.0
nowplaying Bésame I Need You with TINI amp Reik  R3HAB · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.0
Presave my next single Monochrome link in bio  • • • • • icelandic iceland indiemusic indieartist presave spotify newmusic music applemusic deezer itunes newartist newartists comingsoon newartistalert originalsongwriter popmusic popmusiclife ,Flammeus9,Akureyri Iceland,pop,-0.03571428571428571
Your blue eyes out on Spotify song music checkmaze popmusic ,MazeCheck,Out Of Space,pop,0.0
My new song Yummy Yummy is out now EllySpace Music Song Pop MusicVideo NewSong PopMusic PopMusic2020 Cute Sweet Cake Yummy  ,EllySpaceSongs,,pop,0.3287878787878788
Crazy Ft Cloud Brooks amp Adam Moss  Free Download on SoundCloud np   calibur diplo feelgood pop edm future music soundcloud popmusic Musica musicvideo cloudbrooks adammoss,GomezOnlineNews,,pop,-0.06666666666666665
ICYMI This weeks popquiz is live now 20 questions on UK hits from the 50s to the 2020s How many will you get this week musicquiz popmusic quiz quiztime popmaster ,pawwow,Catford London,pop,0.3181818181818182
Columbus Ohio TJ George set to release new EP on June 26th    ohio newmusicalert columbusohio indiemusic indieartist popmusic  Columbus Ohio ,HearOurCityMag,Michigan USA,pop,0.13636363636363635
  7 Rings  instapop pop popmusic popliric divas divaspop trecho trechosdemusicas culturapop gospelpopp poppostt legenda legendapop ArianaGrande 7rings ,GospelPoPP,,pop,0.0
I call this beat CREAM coz it Hella smooth and wavyyy postmalone zaynmalik justinbieber hiphop rap beats hiphopbeats popmusic pop popbeat  ,Dkristune,,pop,0.4
nowplaying Dancing Next To Me Syn Cole Remix  Greyson Chance · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.0
Super happy carefree energetic LOVE SONG  Happy Ever So Happy  music POPMUSIC rock lovesong uplifting happy carefree Joy ,hooyoosay,,pop,0.6666666666666666
HappyTuesday people Please StaySafe out there Seeing a lot of VIDEOS of protestors amp LawEnforcement dancing together  So feel free to use any of my tracks to rock out  GodBless NYC Peace LoveIsLove NewMusic EDM POPMUSIC,CGSinn,NYC,pop,0.4
New video by House Nation Title  Triple M Blanee amp Stage Republic  Big In Japan housenation musicvideo newmusic song livemusic dance music love dj pop popmusic ,YourAnonOn,𝙼𝚘𝚛𝚘𝚌𝚌𝚘      ,pop,0.21212121212121213
Today focus on fashion style styleastronaut watching Lady Gaga Ariana Grande  Rain On Me video Four img for a trend newlook Ladygaga  ArianaGrande  musicvideo Musica POPMUSIC RainOnMe Trending pop contemporary fashionstyle ,iamAlainChivilo,Everywhere,pop,0.16666666666666666
NowPlaying this SpotifyPlaylist playlist NewMusic NewArtists pop popmusic new music chill  with             ,ArkhePlaylists,,pop,0.13636363636363635
AIFidelity Can artificial intelligence write pop songs by   machinelearning flowmachines popmusic countrymusic ,PeterSpringett,Berlin Germany,pop,-0.6
This is my YouTube channel please subscribe  NowListening NowWatching music Techno technomusic House housemusic techhouse Pop popmusic electronicmusic rockmusic rock experimentalmusic psychedelic Progressiverock synthwave eclectic,AdivWilliams,Tijuana,pop,0.0
How is everyone olyasongs  olyafans indieartist  IndieMusic POPMUSIC  dancemusic bulgaria  sofia  dupnitsa hollywood  beverlyhills california  singersongwriter photogenic  singer unsignedartist BelieveInYourself ,olyasongs,USA,pop,0.0
Repost   Comment your favorite Suit and Tie lyrics    justintimberlake jayz suitandtie 2020era 2020experience throwback musicvideo music legend idol king epic popmusic legends ,SHOWBIZmagazine,Colombia,pop,0.3
ICYMI This weeks popquiz is live now 20 questions on UK hits from the 50s to the 2020s How many will you get this week musicquiz popmusic quiz quiztime popmaster ,welchwords,London,pop,0.3181818181818182
 s 5 Songs You Must Hear This Week featuring s Get Stoned   Fionn GetStoned VancouverMusic CanadianMusic PopMusic ListenNow RadioPlay 604Records,604Records,Vancouver BC,pop,0.0
HouseMusicAllLifeLong musicvideo needed Dance 2cardinalz POPMUSIC trap ,donH2M6,United States,pop,0.0
HOT NEW INSTRUMENTAL JUST DROPPED CHECK OUT 9TH HARMONY PROD BY SAM KEATH   pop music rock hiphop love singer s rap rnb musica song artist art popmusic instagood dance indie newmusic musician instamusic funko funkopop live pa,EastWindPro,Atlanta,pop,0.20454545454545453
New video by Spinnin Records Title  Alyx Ander  Cant You See Official Lyric Video SpinningRecords musicvideo newmusic song livemusic dance music love dj pop popmusic ,YourAnonOn,𝙼𝚘𝚛𝚘𝚌𝚌𝚘      ,pop,0.29545454545454547
a climactic buildup with an arrangement that supersedes the average ballad Read our full review of HazelineTaffes new album here  — musicreview newmusic albumreview indie artistreach popmusic,ArtistReach,New York NY,pop,0.08409090909090908
You can feel bad about not having Bonita on your playlist Just dont wait too long    meme memes funny dankmemes love lmao ol comedy instagram popmusic music pop singer s newmusic musician love hiphop livemusic ,droseeLenigmA,,pop,0.18333333333333335
POP with  relaunches on Thursday at 4pm The after school club for cool kids and grown ups with features the hottest pop on the planet and this week comedian  LISTEN HERE  kidsradio coolkids afterschool popmusic family ,RadioNorthenden,Northenden,pop,0.35
King becomes a GODpopmusic god evolution soul meditation plantbased health mental sage ep noahuniverse mj kingofpop energy sourcefamily starseedmuzikgroup balance next unstoppable viral ,noahuniverse,St Louis MO,pop,-0.05
Orlandez talks 2pac in Orlandezs Music Club Watch  2pac Makaveli Tupac TupacShakur DeathRowRecords ThugLife Strictly4MyNiggaz MeAgainstTheWorld AllEyezOnMe 7DayTheory PopMusic PopCulture Chickasha 2pacalypsenow ChickashaOK Oklahoma ,OrlandezJohnson,Chickasha OK,pop,0.0
Beautiful French Canadian author composer and singer wearing a yellow polka dots blouse and white shorts Photo by Joëlle RoyChevarier Model Arielle  auteure bwhshowcase popmusic quebecoise curlyhairs beautifulsinger brunetteworld beauties ,bwhwomenphoto,,pop,0.2125
nowplaying Be Okay  R3HAB with HRVY · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.5
IMPACT CLASSICS 1100 AM ET TueThur The very best in music classical pop jazz and country to write by or relax Join host Paul W Reeves Impact Radio USA Click on LISTEN NOW  internetradio music classical coutnry jazz popmusic band radio ,WriterUnite16,,pop,0.3333333333333333
Nettson  Be Myself No Copyright Pop Music Free Download Audio Heaven   via  youtube youtubemusic popmusic,AudioHeavenNCM,United Kingdom,pop,0.4
Office Writing     music newmusic songwriter songwriting lyrics popmusic rockmusic filmmusic newalbum inspiration composer writing songwriting singersongwriter guitar piano recordingstudio ,sylvainmarcotte,Between The Lines,pop,0.0
New video by 1MILLION Dance Studio Title  Chris Brown  Rock Your Body  Sieun Lee Choreography 1MILLIONDanceStudio musicvideo newmusic song livemusic dance music love dj pop popmusic ,YourAnonOn,𝙼𝚘𝚛𝚘𝚌𝚌𝚘      ,pop,0.3181818181818182
13th Clip from my ShowReel my drum cover version of Baggy Trousers  Madness coversongs BaggyTrousersMadness Skamusic Popmusic drums cymbals DrumCover drumvideo    ,RitchieJFT,Wales United Kingdom,pop,0.0
Are you right brained or left brained  GoogleDoodle PopMusic Creativity success leadership happiness Focus ,CMarksYoung,,pop,0.3214285714285714
️NEW MUSIC TUESDAY️  kadekatz newmusictuesday NewMusicAlert popsong popmusic indiemusic share ,kadekatz,Minneapolis MN,pop,0.0
New Dance Music is released on my SoundCloud Music page NewMusicAlert NewMusicDaily newmusic2020 EDMdance EDMmusic edmfestival EDMLovers musiclovers EDMFamily EDMNation EDMTwitter ElectronicDanceMusic party partymusic indie pop popmusic musicfestival uplifting,rhythiment,,pop,0.06818181818181818
New video by 1MILLION Dance Studio Title  Sia  Together  Tina Boo Choreography 1MILLIONDanceStudio musicvideo newmusic song livemusic dance music love dj pop popmusic ,YourAnonOn,𝙼𝚘𝚛𝚘𝚌𝚌𝚘      ,pop,0.3181818181818182
Going back to 2011 New Years Rockin Eve where Nicki Minaj did a live performance of Turn Me On Still a hot song today LiveMusic NickiMinaj DavidGuetta dance music popmusic TuesdayVibes TuesdayMotivation liveshow liveperformance Nicki   ,amanteslogic,Austin TX,pop,0.13068181818181818
nowplaying Need You Tonight  INXS · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.0
SMANorthgate2020 have explored different styles of music through the decades Do you have a favourite disco indie popmusic jazz milesdavIs TheBeatles Beatles funk soul ,StMartinsChest1,Chester England,pop,0.0
  Invisible Ink Available on my channel   behindthecover gerson insivibleink thisisus mandymoore rebeccapearson cover popmusic malesinger danfogelman music love musician art singer acapella follow samsmith alanwalker song ,gersonofficiell,Rio de Janeiro,pop,0.45
Drivein Concert Rock and Pop Icons on Tour Book online Now  booknowgetyourtickets Blondie BruceSpringsteen BillyIdol BryanAdams DriveInConcert RockMusic PopMusic StaySafe ,musicbyenzo,Wakefield,pop,0.0
Invisible Ink Available on my channel   behindthecover gerson insivibleink thisisus mandymoore rebeccapearson cover music popmusic malesinger danfogelman music love musician art singer musica ,gersonofficiell,Rio de Janeiro,pop,0.45
New very beautiful musical composition by Belzifer Beauty in Decay feat Liset Alea  instrumental instrumentalmusic piano Vocal music musicvideo AUDIO soundtrack Музыка POPMUSIC ,OrionOfTheGala1,Москва Россия,pop,0.37878787878787873
One of my favourite songs from the 1980s by Rick Springfield Rarely noticed song from his Living in Oz album But wow is that string quartet amazing  popmusic classicalmusic,laurelworlds,New England to Glasgow Scotland,pop,0.3333333333333333
Spice Girls      SpiceGirls MelanieC MelB GeriHalliwell VictoriaBeckham EmmaBunton SpiceUpYourLife SpiceBoy 90s nineties retro popmusic music throwback LosMandosDeBorja ,MandosDeBorja,Madrid,pop,0.0
My top Ten of Naff but actually brilliant 70s tunes popmusic 70smusic 70s ,MilesCookman,Whitstable Earth,pop,0.4666666666666666
Available now Its September 2003 amp WWE Unforgiven Its time for popculture POPMUSIC movies television amp wrestling as  defends the gold against Goldberg with his career on the line Follow Like amp Retweet   Photo    ,savedbtpod,United States,pop,0.4
Were nearly there Tickets on sale from 1pm today  bethereenjoy Blondie BruceSpringsteen BillyIdol BryanAdams DriveInConcert RockMusic PopMusic StaySafe ProtectTheNHS Keep2mApart ,musicbyenzo,Wakefield,pop,0.1
An hour to 3 months  musicalengineering guitarist musicians songwriting metal punk rock altrock grunge popmusic music singersongwriter justwritemusic Join the conversation  ,musicalngynyrng,,pop,0.0
♫♪ Their words mean nothing to you Youve got to fight for what you believe in dont deny it its true♫♪ Apollo Junction  Always Remember   indiemusic ukmusic indie britpop popmusic Yorksbands leeds leedsband music spotify listen,FansAccountAJ,,pop,-0.15625
NowPlaying Vamos by  Listen amp feel the GoodVibesOnly POPMUSIC latinmusic NewMusicAlert TuesdayVibes Available on AppleMusic  Deezer  Spotify ,RehegooReleases,London Engl,pop,0.4
nowplaying Little More  Reboost · top40 popradio notalkjustmusic music popmusic ,RealTNTRadio,Los Angeles CA,pop,0.15625
Check out what Im selling on Mercari Joy Division New Order Fridge Magnets  neworder banddecorations 80sMixtape 80srock industrial POPMUSIC PRIDE2020 joydivision,rockethulsey,Seattle,pop,0.4681818181818182
Reactivando la Venta X Correo  Reactivating Online Store  punk powerpop vinilo vinyl CD records discos onlinestore recordstore mailorder rock garage folk songwriter guitarpop popmusic Spain LucindaRecords ,lucindarecords,Madrid Spain,pop,0.0
First orginal zindagi dropping soon popmusic,aadattheband,,pop,0.25
Take a break and play the popmusic quiz  Madonna U2 Elvis Extravaganza,MusicIqQuiz,,pop,0.0
NTWICM Volume9 this one had me bouncing in my chair Its not great but it got me dancing popmusic eh Doesnt have to be good to be good jackyourbody by  ,gembot90,Stirling,pop,0.3333333333333333
ICYMI This weeks popquiz is live now 20 questions on UK hits from the 50s to the 2020s How many will you get this week musicquiz popmusic quiz quiztime popmaster ,pawwow,Catford London,pop,0.3181818181818182
In particular things that are more popular in general with teenage girls is not considered credible or worthwhile This blog focuses on    and  POPMUSIC ,mollytie,Portsmouth,pop,0.3166666666666667
What is it about popmusic made for fictional worlds that make me love it so much Like Ally from a Star is born and ashleyo and zenon zoom zoom zoom  Love movie and tv popstars,drewplastic,los angeles,pop,0.3
Check this fascinating artist Lebanese RockMusic pioneer amp HumanitarianActivist  Listen to her song Desire    SingerSongwriter RockStar PopMusic ,ThomasVitins,Brummana Lebanon,pop,0.7
Watch s beautiful artistic MusicVideos the first Lebanese artist on MTV    SingerSongwriter SingerSongwriter RockMusic PopMusic ,ThomasVitins,Brummana Lebanon,pop,0.4777777777777778
Check this fascinating artist Lebanese RockMusic pioneer amp HumanitarianActivist  Listen to her song Shine    SingerSongwriter RockStar PopMusic ,ThomasVitins,Brummana Lebanon,pop,0.7
nowplaying You Gotta Be  Desree · top40 popradio notalkjustmusic music popmusic  ,RealTNTRadio,Los Angeles CA,pop,0.0
HOT NEW INSTRUMENTAL JUST DROPPED CHECK OUT WHISTLE WORK PROD BY SAM KEATH   pop music rock hiphop love singer s rap rnb musica song artist art popmusic instagood dance indie newmusic musician instamusic funko funkopop live pa,EastWindPro,Atlanta,pop,0.20454545454545453
I can sense your needs Like rain unto the seeds I can make a rhyme of confusion in your mind And when it comes down to some good oldfashioned love Ive got it Ive got it Ive got it got it baby baby Im every woman its all in mewhitney Houston POPMUSIC,elikeyssole,Nairobi,pop,0.3481481481481481
ICYMI This weeks popquiz is live now 20 questions on UK hits from the 50s to the 2020s How many will you get this week musicquiz popmusic quiz quiztime popmaster ,welchwords,London,pop,0.3181818181818182
Enjoy Alliances song We Are feat Chris Burke on iTunes   iTunes music POPMUSIC Dance,danielvaneyk,South Africa,pop,0.4
Enjoy Alliances song We Are feat Chris Burke on iTunes   iTunes music POPMUSIC Dance,AvandeMusic,,pop,0.4
backstreetboys i grew up in PopMusic in a fan of asl genres but i love pop music esp 902000s  pure Gold ,khordelle,New Jersey USA,pop,0.35714285714285715
For my first interracial lesbian romance series I decided to focus on Asian pop singers Something thats been on my mind since listening to Jpop singers So which Asian pop phenomenon should I focus on first lesfic Asians interracial lesbian romance popmusic Asianpop,RaggedFantasy,Indianapolis IN,pop,0.125
HOT NEW INSTRUMENTAL JUST DROPPED CHECK OUT STORMY PROD BY SAM KEATH  pop music rock hiphop love singer s rap rnb musica song artist art popmusic instagood dance indie newmusic musician instamusic funko funkopop live party dj,EastWindPro,Atlanta,pop,0.20454545454545453
Check out counting stars by  motivational MotivationalQuotes REVOLUTION Revolution2020 Subscribers YouTuber BLACKPINK POPMUSIC LadyGaga Inspiration inspiring tuesdayvibes TuesdayThoughts QuarantineLife PlayStation5 PlayStation  ,Lyrical10794971,,pop,0.5
Ep 139 Yesterday  Song of a Father Watching His Child Grow up Audio Remastered  regret music pop Orjias homevideo indie baby cubase Childhood father crawl Composer sad Family teen PopMusic,thejohnnyoshow,Newton Iowa,pop,-0.16666666666666666
